"ID","Date","Date.V","Year","Year.V","month","quarter","year","month.1","quarter.1","year.1","year.2","year.3","Country","State","Location.new","Latitude","Longitude","Geocluster","PRCP","TMAX","TMIN","Varroa","V.arrival","ABPV","Amfv","Arv2","BQCV","CBPV","DWV_A","DWV_B","DWV_C","IAPV","KBV","LSV","SBPV","SBV","VDV2","VDV3","Vov1","VTV","Afr.Extent","Africanization"
"1410",1990-09-12,1995-04-11,1990,1995,-55.7333333333333,-18.5777777777778,-4.58082191780822,-56,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.06,27.22,18.89,NA,0,14194.8,264.698,0,0,0,985541,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1411",1990-09-12,1995-04-11,1990,1995,-55.7333333333333,-18.5777777777778,-4.58082191780822,-56,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.06,27.22,18.89,NA,0,811024,1685.46,0,100282,0,42111.9,0,0,0,44897.2,0,0,0,0,0,0,0,89.7979099978174,1
"1412",1990-09-12,1995-04-11,1990,1995,-55.7333333333333,-18.5777777777778,-4.58082191780822,-56,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.06,27.22,18.89,NA,0,0,53605.6,0,0,0,213703,0,0,0,0,732691,0,0,0,0,0,0,99.9999999,1
"1413",1990-09-13,1995-04-11,1990,1995,-55.7,-18.5666666666667,-4.57808219178082,-56,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30.56,20.56,NA,0,876077,2046.74,0,121876,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1414",1990-09-13,1995-04-11,1990,1995,-55.7,-18.5666666666667,-4.57808219178082,-56,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30.56,20.56,NA,0,882456,1929.98,0,115614,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1415",1990-09-13,1995-04-11,1990,1995,-55.7,-18.5666666666667,-4.57808219178082,-56,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30.56,20.56,NA,0,691224,1300.68,0,307475,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999999,1
"1416",1990-09-13,1995-04-11,1990,1995,-55.7,-18.5666666666667,-4.57808219178082,-56,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30.56,20.56,NA,0,0,2953.26,0,0,0,0,0,0,0,0,997047,0,0,0,0,0,0,97.2279205744207,1
"1418",1990-10-07,1995-04-11,1990,1995,-54.9,-18.3,-4.51232876712329,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,32.78,21.11,NA,0,0,1.04331,0,0,0,0,0,0,0,0,999999,0,0,0,0,0,0,75.7998584635123,1
"1419",1990-10-07,1995-04-11,1990,1995,-54.9,-18.3,-4.51232876712329,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,32.78,21.11,NA,0,0,79855.3,0,0,0,0,0,0,0,0,920145,0,0,0,0,0,0,52.2069957042736,1
"1420",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,18019.5,0,385849,0,0,0,0,0,0,446879,0,149253,0,0,0,0,47.833845886045,1
"1421",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,112027,0,0,0,0,0,0,0,0,665199,0,222774,0,0,0,0,1e-07,0
"1422",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,96547.6,0,0,0,0,0,0,0,0,903452,0,0,0,0,0,0,1e-07,0
"1423",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,15380.9,0,0,0,984619,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1424",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,7093.5,0,0,0,992906,0,0,0,0,0,0,0,0,0,0,0,34.9146652218608,1
"1425",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,0,0,0,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,51.4522373140129,1
"1426",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,1323.1,0,0,0,998677,0,0,0,0,0,0,0,0,0,0,0,88.4863664719383,1
"1427",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,8674.77,0,0,0,991325,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1428",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,1419.98,0,0,0,998580,0,0,0,0,0,0,0,0,0,0,0,0.18702150329213,1
"1429",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,2763,0,0,0,0,0,0,0,0,686687,0,310550,0,0,0,0,1e-07,0
"1430",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,3987.16,0,0,0,996013,0,0,0,0,0,0,0,0,0,0,0,78.1306099044931,1
"1431",1990-10-09,1995-04-11,1990,1995,-54.8333333333333,-18.2777777777778,-4.50684931506849,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.02,32.22,21.11,NA,0,0,1795.15,0,0,0,895737,0,0,0,0,102467,0,0,0,0,0,0,99.9999999,1
"1432",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,164.387,0,0,0,43721,0,0,0,0,956115,0,0,0,0,0,0,1e-07,0
"1433",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,1660.58,0,0,0,998339,0,0,0,0,0,0,0,0,0,0,0,99.7224228199768,1
"1434",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,30373.6,0,0,0,969626,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1435",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,4127.54,0,164117,0,0,0,0,0,0,355545,0,476210,0,0,0,0,97.6146145330874,1
"1436",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,3756.49,0,0,0,819866,0,0,0,0,108964,67412.5,0,0,0,0,0,90.3643334930629,1
"1437",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,6551.24,0,0,0,0,0,0,0,0,743500,0,249948,0,0,0,0,1e-07,0
"1438",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,1283.93,0,77268.7,0,0,0,0,0,0,74702.8,0,846745,0,0,0,0,78.5773831866946,1
"1439",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5295321893943,1
"1440",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,2353.1,0,0,0,0,0,0,0,0,997647,0,0,0,0,0,0,96.4904532166285,1
"1441",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,11652.9,0,0,0,0,0,0,0,0,988347,0,0,0,0,0,0,81.8526392631172,1
"1442",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,6019.64,0,165798,0,0,0,0,0,0,79839.6,0,748343,0,0,0,0,1e-07,0
"1443",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,4.6075,0,0,0,0,0,0,0,0,5782.05,0,994213,0,0,0,0,1e-07,0
"1444",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,0.329309,0,39.482,0,0,0,0,0,0,57.1545,0,999903,0,0,0,0,43.2941318581015,1
"1445",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,2182.78,0,0,0,0,0,0,0,0,747098,0,250719,0,0,0,0,1.35437384705133,1
"1446",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,1007.01,0,120555,878438,0,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1447",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838974173564601,1
"1448",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,13001.6,0,0,0,0,0,0,0,0,738755,0,248244,0,0,0,0,1e-07,0
"1449",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0.01,18.89,13.89,NA,0,0,2740.21,0,164177,0,0,0,0,0,0,198004,0,635079,0,0,0,0,29.7636946439257,1
"1450",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,25.56,7.78,NA,0,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1452",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,25.56,7.78,NA,0,0,11147.2,0,445786,543066,0,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1453",1990-10-10,1995-04-11,1990,1995,-54.8,-18.2666666666667,-4.5041095890411,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,25.56,7.78,NA,0,0,1835.77,0,153075,0,0,0,0,0,0,189381,0,655708,0,0,0,0,27.1339477268662,1
"1455",1990-10-11,1995-04-11,1990,1995,-54.7666666666667,-18.2555555555556,-4.5013698630137,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30,5,NA,0,0,16530.4,0,983470,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-07,0
"1456",1990-10-11,1995-04-11,1990,1995,-54.7666666666667,-18.2555555555556,-4.5013698630137,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30,5,NA,0,0,11927,0,0,0,0,0,0,0,0,988073,0,0,0,0,0,0,17.1145122619104,1
"1458",1990-10-11,1995-04-11,1990,1995,-54.7666666666667,-18.2555555555556,-4.5013698630137,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30,5,NA,0,0,12063,0,0,0,0,0,0,0,0,173888,0,814049,0,0,0,0,49.6010683452865,1
"1459",1990-10-11,1995-04-11,1990,1995,-54.7666666666667,-18.2555555555556,-4.5013698630137,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30,5,NA,0,0,8470.32,0,0,0,0,0,0,0,0,0,0,991530,0,0,0,0,92.5610751670834,1
"1460",1990-10-11,1995-04-11,1990,1995,-54.7666666666667,-18.2555555555556,-4.5013698630137,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30,5,NA,0,0,11625.7,0,0,0,0,0,0,0,0,988374,0,0,0,0,0,0,76.0164666648758,1
"1461",1990-10-11,1995-04-11,1990,1995,-54.7666666666667,-18.2555555555556,-4.5013698630137,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,30,5,NA,0,0,3905.49,0,0,0,0,0,0,0,0,996095,0,0,0,0,0,0,94.3544004808727,1
"1468",1990-10-24,1995-04-11,1990,1995,-54.3333333333333,-18.1111111111111,-4.46575342465753,-55,-19,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,27.22,12.78,NA,0,0,0,0,0,0,0,0,0,0,0,746724,0,253276,0,0,0,0,99.9999999,1
"1495",1990-11-05,1995-04-11,1990,1995,-53.9333333333333,-17.9777777777778,-4.43287671232877,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","La Pesca region",23.787763,-97.776215,"TAM",0,25.56,15,NA,0,0,982.977,0,0,0,999017,0,0,0,0,0,0,0,0,0,0,0,23.6655558463067,1
"1498",1990-11-05,1995-04-11,1990,1995,-53.9333333333333,-17.9777777777778,-4.43287671232877,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,30.56,15.56,NA,0,87013.6,69243.4,0,0,0,0,0,0,0,0,843743,0,0,0,0,0,0,93.265267028102,1
"1500_A",1990-11-05,1995-04-11,1990,1995,-53.9333333333333,-17.9777777777778,-4.43287671232877,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,30.56,15.56,NA,0,0,0,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,96.4772256927432,1
"1501",1990-11-05,1995-04-11,1990,1995,-53.9333333333333,-17.9777777777778,-4.43287671232877,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,30.56,15.56,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3330195729372,1
"1503",1990-11-05,1995-04-11,1990,1995,-53.9333333333333,-17.9777777777778,-4.43287671232877,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,20.56,13.89,NA,0,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9452198918596,1
"1505",1990-11-04,1995-04-11,1990,1995,-53.9666666666667,-17.9888888888889,-4.43561643835616,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,24.44,17.78,NA,0,0,1620.42,0,227717,0,0,0,0,0,0,141578,0,629084,0,0,0,0,1e-07,0
"1506",1990-11-04,1995-04-11,1990,1995,-53.9666666666667,-17.9888888888889,-4.43561643835616,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,24.44,17.78,NA,0,0,4349.28,0,0,0,0,0,0,0,0,745583,0,250068,0,0,0,0,2.09664256219818,1
"1508",1990-11-04,1995-04-11,1990,1995,-53.9666666666667,-17.9888888888889,-4.43561643835616,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,24.44,17.78,NA,0,0,66009.2,0,0,0,0,0,0,0,0,933991,0,0,0,0,0,0,52.6156079021099,1
"1509",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,0,85668.8,0,0,0,0,0,0,0,0,914331,0,0,0,0,0,0,97.2745545828206,1
"1510",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,0,143603,0,0,0,0,0,0,0,0,512522,0,343875,0,0,0,0,1e-07,0
"1511",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,913938,86061.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3435669224023,1
"1512",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,0,56968.4,0,0,0,0,0,0,0,0,943032,0,0,0,0,0,0,52.3616683127045,1
"1513",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,0,11682.1,0,0,0,0,0,0,0,0,988318,0,0,0,0,0,0,99.9712652803986,1
"1514",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,0,89135.6,0,0,0,0,0,0,0,0,910864,0,0,0,0,0,0,85.8016576580852,1
"1515_A",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,127877,0,0,71237.6,697577,0,0,0,0,0,103308,0,0,0,0,0,0,95.8739686857957,1
"1515_B",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,0,757.884,0,0,0,37553.4,0,0,0,0,961689,0,0,0,0,0,0,99.9999999,1
"1516_B",1990-11-21,1995-04-11,1990,1995,-53.4,-17.8,-4.38904109589041,-54,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,30.56,15,NA,0,0,130003,0,0,0,0,0,0,0,0,869997,0,0,0,0,0,0,99.9999999,1
"1517",1990-12-11,1995-04-11,1990,1995,-52.7333333333333,-17.5777777777778,-4.33424657534247,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,26.11,7.78,NA,0,51422.5,4326.39,0,944251,0,0,0,0,0,0,0,0,0,0,0,0,0,63.6713033856495,1
"1519",1990-12-11,1995-04-11,1990,1995,-52.7333333333333,-17.5777777777778,-4.33424657534247,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,26.11,7.78,NA,0,0,75942.3,0,0,0,0,0,0,0,0,924058,0,0,0,0,0,0,95.1426619889408,1
"1520",1990-12-11,1995-04-11,1990,1995,-52.7333333333333,-17.5777777777778,-4.33424657534247,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,26.11,7.78,NA,0,0,4337.4,0,233011,0,0,0,0,0,0,261841,0,500811,0,0,0,0,99.9999999,1
"1521",1990-12-11,1995-04-11,1990,1995,-52.7333333333333,-17.5777777777778,-4.33424657534247,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,26.11,7.78,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5736384927078,1
"1522",1990-12-11,1995-04-11,1990,1995,-52.7333333333333,-17.5777777777778,-4.33424657534247,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,26.11,7.78,NA,0,0,0,0,0,0,0,0,0,0,0,1e+06,0,0,0,0,0,0,52.2061589463578,1
"1523",1990-12-12,1995-04-11,1990,1995,-52.7,-17.5666666666667,-4.33150684931507,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,26.67,5.56,NA,0,0,76337.9,0,0,0,0,0,0,0,0,923662,0,0,0,0,0,0,95.7451927460874,1
"1525",1990-12-12,1995-04-11,1990,1995,-52.7,-17.5666666666667,-4.33150684931507,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,26.67,5.56,NA,0,0,105436,0,894564,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14060708954225,1
"1526",1990-12-12,1995-04-11,1990,1995,-52.7,-17.5666666666667,-4.33150684931507,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,26.67,5.56,NA,0,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999999,1
"1527",1990-12-12,1995-04-11,1990,1995,-52.7,-17.5666666666667,-4.33150684931507,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,26.67,5.56,NA,0,0,16104.8,0,0,0,160298,0,0,0,0,823598,0,0,0,0,0,0,99.9999999,1
"1528",1990-12-12,1995-04-11,1990,1995,-52.7,-17.5666666666667,-4.33150684931507,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,26.67,5.56,NA,0,0,1e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999999,1
"1529",1990-12-12,1995-04-11,1990,1995,-52.7,-17.5666666666667,-4.33150684931507,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,26.67,5.56,NA,0,0,17784.5,0,0,0,0,0,0,0,0,982216,0,0,0,0,0,0,46.4517392440538,1
"1530",1990-12-12,1995-04-11,1990,1995,-52.7,-17.5666666666667,-4.33150684931507,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,26.67,5.56,NA,0,0,1940.03,0,0,0,0,0,0,0,0,998060,0,0,0,0,0,0,99.4984494537842,1
"1531",1990-12-12,1995-04-11,1990,1995,-52.7,-17.5666666666667,-4.33150684931507,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,26.67,5.56,NA,0,0,86523,0,0,0,0,0,0,0,0,684957,0,228520,0,0,0,0,73.4419356789954,1
"1532",1990-12-11,1995-04-11,1990,1995,-52.7333333333333,-17.5777777777778,-4.33424657534247,-53,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,26.11,7.78,NA,0,25239.3,3297.25,0,224754,0,0,0,0,0,0,121728,0,624981,0,0,0,0,52.5928400293313,1
"1533",1991-01-15,1995-04-11,1991,1995,-51.5666666666667,-17.1888888888889,-4.23835616438356,-52,-18,-5,"0","0","MEXICO","TAMAULIPAS","Ciudad Victoria region",23.71975,-99.12989,"TAM",0,26.11,10,NA,0,0,11662.6,0,0,0,0,0,0,0,0,988337,0,0,0,0,0,0,97.0723111290278,1
"1534",1991-01-16,1995-04-11,1991,1995,-51.5333333333333,-17.1777777777778,-4.23561643835616,-52,-18,-5,"0","0","MEXICO","TAMAULIPAS","Soto La Marina region",23.771584,-98.207932,"TAM",0,27.78,5.56,NA,0,0,13617.9,0,0,0,0,0,0,0,0,986382,0,0,0,0,0,0,80.5595165795863,1
